#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16885408","Закрыта","20.09.2021 11:26:12","Претензия","Передача данных","Нет соединения 4G","23.09.2021 11:26:12","нет","416","416","416","OBO","20.09.2021 18:22:40","416"
"TT16879778","Закрыта","19.09.2021 13:40:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 13:40:21","нет","1183","1183","1183","OBO","20.09.2021 9:23:39","1183"
"TT16881028","Закрыта","19.09.2021 16:49:24","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 4:49:24","нет","30","30","30","OBO","20.09.2021 19:36:09","30"
"TT16886614","Закрыта","20.09.2021 12:38:42","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","22.09.2021 12:38:42","нет","17","17","17","CKBO B2B","20.09.2021 12:55:37","17"
"TT16857189","Закрыта","16.09.2021 10:00:50","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 10:00:50","нет","743","743","743","OBO","20.09.2021 16:29:08","743"
"TT16883445","Закрыта","20.09.2021 8:07:14","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 20:07:14","нет","52","52","52","OBO","20.09.2021 13:46:37","52"
"TT16884138","Закрыта","20.09.2021 9:33:15","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 9:33:15","нет","238","238","238","OBO","20.09.2021 13:31:22","238"
"TT16881159","Закрыта","19.09.2021 17:08:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 17:08:32","нет","681","681","681","OBO","20.09.2021 4:29:59","681"
"TT16882351","Закрыта","19.09.2021 22:24:38","Претензия","Tele2-Биржа","Нельзя купить/выставить лот","23.09.2021 22:24:38","нет","677","677","677","OBO","20.09.2021 9:41:03","677"
"TT16884941","Закрыта","20.09.2021 10:50:24","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 18:50:24","нет","8","8","8","OBO","20.09.2021 10:58:19","8"
"TT16844651","Закрыта","14.09.2021 15:32:28","Претензия","Претензии к дилеру","Не выполнена операция клиента","21.09.2021 15:32:28","нет","1497","1497","1497","OBO","20.09.2021 17:30:51","1497"
"TT16880324","Закрыта","19.09.2021 14:52:48","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","19.01.2022 6:52:48","нет","729","729","729","Technology TT","20.09.2021 3:01:38","729"
"TT16879680","Закрыта","19.09.2021 13:26:47","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 13:26:47","нет","1179","1179","1179","OBO","20.09.2021 9:05:42","1179"
"TT16879763","Закрыта","19.09.2021 13:38:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 13:38:40","нет","1172","1172","1172","OBO","20.09.2021 9:10:29","1172"
"TT16888305","Закрыта","20.09.2021 15:29:21","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 3:29:21","нет","328","328","328","OBO","20.09.2021 21:44:50","328"
"TT16884734","Закрыта","20.09.2021 10:30:34","Администрирование","Администрирование B2B","Заявка потенциального клиента","21.09.2021 10:30:34","нет","31","31","31","DS PNZ","20.09.2021 11:01:11","31"
"TT16821327","Закрыта","11.09.2021 13:01:51","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","26.09.2021 13:01:51","нет","13152","13152","13152","BO MOS","20.09.2021 16:13:57","13152"
"TT16881365","Закрыта","19.09.2021 17:49:40","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","19.01.2022 9:49:40","нет","552","552","552","Technology TT","20.09.2021 3:01:38","552"
"TT16880162","Закрыта","19.09.2021 14:31:42","Претензия","Проблема с SPR","Отсутствуют услуги в профиле","23.09.2021 14:31:42","нет","1061","1061","1061","OBO","20.09.2021 8:12:31","1061"
"TT16878433","Закрыта","19.09.2021 10:31:32","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 10:31:32","нет","540","540","540","OBO","20.09.2021 10:53:38","540"
"TT16877117","Закрыта","19.09.2021 2:49:57","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","18.01.2022 18:49:57","нет","1452","1452","1452","Technology TT","20.09.2021 3:01:38","1452"
"TT16884133","Закрыта","20.09.2021 9:32:59","Претензия","Телефония","Шумы, помехи","23.09.2021 9:32:59","нет","488","295","295","OBO","20.09.2021 17:41:43","295"
"TT16884133","Закрыта","20.09.2021 9:32:59","Претензия","Телефония","Шумы, помехи","23.09.2021 9:32:59","нет","488","193","193","Tech CHE","20.09.2021 12:46:37","193"
"TT16884806","Закрыта","20.09.2021 10:37:12","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 22:37:12","нет","36","36","36","OBO","20.09.2021 11:17:07","36"
"TT16881592","Закрыта","19.09.2021 18:39:09","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 18:39:09","нет","1027","1027","1027","OBO","20.09.2021 11:46:34","1027"
"TT16869664","Закрыта","17.09.2021 17:46:48","Претензия","Претензии к дилеру","Отсутствие сим карт","24.09.2021 17:46:48","нет","932","932","932","OBO","20.09.2021 17:46:14","932"
"TT16867869","Закрыта","17.09.2021 14:11:25","Администрирование","Администрирование B2C","Перечисление на номер телефона","02.10.2021 14:11:25","нет","4705","4705","4705","OBO","20.09.2021 20:36:45","4705"
"TT16881034","Закрыта","19.09.2021 16:49:55","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 8:49:55","нет","612","612","612","Technology TT","20.09.2021 3:01:38","612"
"TT16886581","Закрыта","20.09.2021 12:35:43","Претензия","Личный кабинет","Проблема в работе ЛК","24.09.2021 12:35:43","нет","68","68","68","OBO","20.09.2021 13:43:53","68"
"TT16865576","Закрыта","17.09.2021 10:37:15","Претензия","Сеть","Поиск сети","01.10.2021 10:37:15","нет","4553","169","169","OBO","20.09.2021 14:30:58","169"
"TT16865576","Закрыта","17.09.2021 10:37:15","Претензия","Сеть","Поиск сети","01.10.2021 10:37:15","нет","4553","4384","4384","Tech MUR","20.09.2021 11:41:04","4384"
"TT16873425","Закрыта","18.09.2021 12:02:33","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","28.09.2021 12:02:33","нет","2838","2838","2838","OBO","20.09.2021 11:20:37","2838"
"TT16884752","Закрыта","20.09.2021 10:32:35","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 18:32:35","нет","11","11","11","OBO","20.09.2021 10:43:49","11"
"TT16878952","Закрыта","19.09.2021 11:49:47","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 3:49:47","нет","912","912","912","Technology TT","20.09.2021 3:01:38","912"
"TT16883968","Закрыта","20.09.2021 9:14:44","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 9:14:44","нет","221","221","221","OBO","20.09.2021 12:55:45","221"
"TT16861987","Закрыта","16.09.2021 17:51:37","Претензия","CCB","Обратная связь на работу оператора КЦ","21.09.2021 17:51:37","нет","5519","5519","5519","Мониторинг","20.09.2021 13:50:14","5519"
"TT16808474","Закрыта","09.09.2021 17:39:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","24.09.2021 17:39:41","нет","15756","15756","15756","OBO","20.09.2021 16:15:56","15756"
"TT16885633","Закрыта","20.09.2021 11:40:57","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 23:40:57","нет","4","4","4","OBO","20.09.2021 11:44:31","4"
"TT16889137","Закрыта","20.09.2021 16:56:57","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 0:56:57","нет","143","143","143","OBO","20.09.2021 19:19:39","143"
"TT16879651","Закрыта","19.09.2021 13:23:20","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 5:23:20","нет","818","818","818","Technology TT","20.09.2021 3:01:38","818"
"TT16883891","Закрыта","20.09.2021 9:07:20","Претензия","SMS","Не получить от Банков/Сервисов","21.09.2021 9:07:20","нет","18","18","18","OBO","20.09.2021 9:25:43","18"
"TT16881181","Закрыта","19.09.2021 17:10:59","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 17:10:59","нет","591","591","591","Technology TT","20.09.2021 3:01:38","591"
"TT16889276","Закрыта","20.09.2021 17:11:01","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 17:11:01","нет","96","96","96","OBO","20.09.2021 18:47:01","96"
"TT16867195","Закрыта","17.09.2021 13:08:40","Претензия","Сервисы","Ожидание вызова","21.09.2021 13:08:40","нет","4108","1347","20","OBO","20.09.2021 9:36:24","1367"
"TT16867195","Закрыта","17.09.2021 13:08:40","Претензия","Сервисы","Ожидание вызова","21.09.2021 13:08:40","нет","4108","2741","2741","Tech IRK","20.09.2021 9:16:35","2741"
"TT16887335","Закрыта","20.09.2021 13:47:06","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 21:47:06","нет","53","53","53","OBO","20.09.2021 14:40:28","53"
"TT16880452","Закрыта","19.09.2021 15:12:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 15:12:05","нет","222","222","222","OBO","20.09.2021 12:11:29","222"
"TT16864909","Закрыта","17.09.2021 9:24:36","Претензия","Передача данных","Нет соединения 4G","04.10.2021 9:24:36","нет","4722","1688","340","OBO","20.09.2021 16:06:38","2028"
"TT16864909","Закрыта","17.09.2021 9:24:36","Претензия","Передача данных","Нет соединения 4G","04.10.2021 9:24:36","нет","4722","2694","2694","Tech KRA","20.09.2021 10:26:31","2694"
"TT16888917","Закрыта","20.09.2021 16:36:45","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 16:36:45","нет","68","68","68","OBO","20.09.2021 17:44:56","68"
"TT16884962","Закрыта","20.09.2021 10:52:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:52:33","нет","51","51","51","OBO","20.09.2021 11:43:19","51"
"TT16879725","Закрыта","19.09.2021 13:33:13","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 5:33:13","нет","808","808","808","Technology TT","20.09.2021 3:01:38","808"
"TT16888826","Закрыта","20.09.2021 16:26:27","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 16:26:27","нет","243","243","243","OBO","20.09.2021 20:29:40","243"
"TT16881949","Закрыта","19.09.2021 20:03:19","Претензия","Тарификация","Удвоение пакета ГБ","23.09.2021 20:03:19","нет","1198","846","206","OBO","20.09.2021 16:01:41","1052"
"TT16881949","Закрыта","19.09.2021 20:03:19","Претензия","Тарификация","Удвоение пакета ГБ","23.09.2021 20:03:19","нет","1198","146","146","NPD_CC_PCI_troubles","20.09.2021 12:35:14","146"
"TT16884740","Закрыта","20.09.2021 10:30:56","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:30:56","нет","79","79","79","OBO","20.09.2021 11:49:41","79"
"TT16889673","Закрыта","20.09.2021 18:02:12","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 18:02:12","нет","161","161","161","OBO","20.09.2021 20:43:06","161"
"TT16881920","Закрыта","19.09.2021 19:55:33","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 11:55:33","нет","426","426","426","Technology TT","20.09.2021 3:01:38","426"
"TT16884562","Закрыта","20.09.2021 10:14:43","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:14:43","нет","62","62","62","OBO","20.09.2021 11:16:31","62"
"TT16880790","Закрыта","19.09.2021 16:07:20","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 8:07:20","нет","654","654","654","Technology TT","20.09.2021 3:01:38","654"
"TT16877215","Закрыта","19.09.2021 4:34:45","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","18.01.2022 20:34:45","нет","1347","1347","1347","Technology TT","20.09.2021 3:01:38","1347"
"TT16880192","Закрыта","19.09.2021 14:36:25","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 14:36:25","нет","1687","1687","1687","OBO","20.09.2021 18:43:50","1687"
"TT16883884","Закрыта","20.09.2021 9:06:16","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 17:06:16","нет","7","7","7","OBO","20.09.2021 9:13:06","7"
"TT16878929","Закрыта","19.09.2021 11:45:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 11:45:37","нет","1183","1183","1183","OBO","20.09.2021 7:28:06","1183"
"TT16846960","Закрыта","14.09.2021 21:20:19","Претензия","CCB","Обратная связь на работу оператора КЦ","19.09.2021 21:20:19","нет","7935","7935","7935","Мониторинг","20.09.2021 9:35:24","7935"
"TT16880608","Закрыта","19.09.2021 15:40:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 15:40:15","нет","708","708","708","OBO","20.09.2021 3:28:28","708"
"TT16885520","Закрыта","20.09.2021 11:34:43","Администрирование","Администрирование B2B","Смена тарифного плана","20.09.2021 23:34:43","нет","21","21","21","B2B Admin","20.09.2021 11:55:19","21"
"TT16880036","Закрыта","19.09.2021 14:13:33","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 14:13:33","нет","768","768","768","Technology TT","20.09.2021 3:01:38","768"
"TT16637737","Закрыта","20.08.2021 10:15:17","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","20.10.2021 10:15:17","нет","45010","6424","14","OBO","20.09.2021 16:25:34","6629"
"TT16637737","Закрыта","20.08.2021 10:15:17","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","20.10.2021 10:15:17","нет","45010","18918","18918","BO KUR","20.09.2021 13:14:50","18918"
"TT16637737","Закрыта","20.08.2021 10:15:17","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","20.10.2021 10:15:17","нет","45010","19463","19463","Координатор OBO","07.09.2021 9:42:54","19463"
"TT16883765","Закрыта","20.09.2021 8:49:59","Претензия","Проблемы с платежами","Прочие терминалы","23.09.2021 8:49:59","нет","302","302","302","OBO","20.09.2021 13:52:49","302"
"TT16880749","Закрыта","19.09.2021 16:01:26","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 8:01:26","нет","660","660","660","Technology TT","20.09.2021 3:01:38","660"
"TT16877822","Закрыта","19.09.2021 8:50:37","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 0:50:37","нет","1091","1091","1091","Technology TT","20.09.2021 3:01:38","1091"
"TT16880277","Закрыта","19.09.2021 14:47:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 14:47:39","нет","1149","1149","1149","OBO","20.09.2021 9:56:48","1149"
"TT16880498","Закрыта","19.09.2021 15:20:43","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 7:20:43","нет","701","701","701","Technology TT","20.09.2021 3:01:38","701"
"TT16884825","Закрыта","20.09.2021 10:39:29","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:39:29","нет","221","221","221","OBO","20.09.2021 14:20:08","221"
"TT16878014","Закрыта","19.09.2021 9:25:13","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 1:25:13","нет","1056","1056","1056","Technology TT","20.09.2021 3:01:38","1056"
"TT16877754","Закрыта","19.09.2021 8:32:05","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 0:32:05","нет","1109","1109","1109","Technology TT","20.09.2021 3:01:38","1109"
"TT16809270","Закрыта","09.09.2021 19:46:49","Претензия","Телефония","Шумы, помехи","26.09.2021 19:46:49","нет","15825","56","56","Tech MOS","09.09.2021 20:42:46","56"
"TT16809270","Закрыта","09.09.2021 19:46:49","Претензия","Телефония","Шумы, помехи","26.09.2021 19:46:49","нет","15825","14433","14433","Tech MOS SWS","19.09.2021 21:15:44","14433"
"TT16809270","Закрыта","09.09.2021 19:46:49","Претензия","Телефония","Шумы, помехи","26.09.2021 19:46:49","нет","15825","1336","1336","OBO","20.09.2021 19:31:33","1336"
"TT16888625","Закрыта","20.09.2021 16:05:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 16:05:17","нет","228","228","228","OBO","20.09.2021 19:53:00","228"
"TT16880585","Закрыта","19.09.2021 15:37:20","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","19.01.2022 7:37:20","нет","684","684","684","Technology TT","20.09.2021 3:01:38","684"
"TT16738162","Закрыта","01.09.2021 16:30:13","Администрирование","Администрирование B2B","Установка/изменение кредитного лимита","02.09.2021 16:30:13","нет","27035","27035","27035","B2B Admin","20.09.2021 11:05:53","27035"
"TT16884685","Закрыта","20.09.2021 10:25:39","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 18:25:39","нет","5","5","5","OBO","20.09.2021 10:30:31","5"
"TT16882822","Закрыта","20.09.2021 4:16:26","Администрирование","Администрирование B2B","Установка/изменение кредитного лимита","21.09.2021 4:16:26","нет","59","59","59","B2B Admin","20.09.2021 5:15:54","59"
"TT16862596","Закрыта","16.09.2021 19:18:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","21.09.2021 19:18:26","нет","5604","5604","5604","BO MOS","20.09.2021 16:42:05","5604"
"TT16864194","Закрыта","17.09.2021 7:37:08","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","04.10.2021 7:37:08","нет","4436","4435","4435","CKBO B2B","20.09.2021 9:32:51","4435"
"TT16864194","Закрыта","17.09.2021 7:37:08","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","04.10.2021 7:37:08","нет","4436","1","1","CKBO_RTK","20.09.2021 9:33:07","1"
"TT16866288","Закрыта","17.09.2021 11:50:43","Претензия","CCB","Обратная связь на работу оператора КЦ","22.09.2021 11:50:43","нет","4200","4200","4200","Мониторинг","20.09.2021 9:50:35","4200"
"TT16884607","Закрыта","20.09.2021 10:18:31","Администрирование","Администрирование B2B","Добавление платных услуг","20.09.2021 18:18:31","нет","321","28","3","B2B Admin","20.09.2021 15:52:17","31"
"TT16884607","Закрыта","20.09.2021 10:18:31","Администрирование","Администрирование B2B","Добавление платных услуг","20.09.2021 18:18:31","нет","321","290","290","Billing Support","20.09.2021 15:24:50","290"
"TT16878161","Закрыта","19.09.2021 9:50:57","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 1:50:57","нет","1031","1031","1031","Technology TT","20.09.2021 3:01:38","1031"
"TT16885838","Закрыта","20.09.2021 11:54:08","Претензия","MNP","Вернуться легко","23.09.2021 11:54:08","нет","409","409","409","Чел_MNP","20.09.2021 18:43:18","409"
"TT16874443","Закрыта","18.09.2021 14:17:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","28.09.2021 14:17:22","нет","2879","2879","2879","OBO","20.09.2021 15:45:35","2879"
"TT16878644","Закрыта","19.09.2021 11:06:12","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 3:06:12","нет","955","955","955","Technology TT","20.09.2021 3:01:38","955"
"TT16884700","Закрыта","20.09.2021 10:26:41","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 10:26:41","нет","215","215","215","OBO","20.09.2021 14:01:29","215"
"TT16882337","Закрыта","19.09.2021 22:16:35","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 14:16:35","нет","285","285","285","Technology TT","20.09.2021 3:01:38","285"
"TT16876631","Закрыта","18.09.2021 21:30:09","Претензия","Сеть","Поиск сети","21.09.2021 21:30:09","нет","2528","2398","2398","Tech PNZ","20.09.2021 13:28:11","2398"
"TT16876631","Закрыта","18.09.2021 21:30:09","Претензия","Сеть","Поиск сети","21.09.2021 21:30:09","нет","2528","130","130","OBO","20.09.2021 15:38:10","130"
"TT16880969","Закрыта","19.09.2021 16:38:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 16:38:05","нет","866","866","866","OBO","20.09.2021 7:04:37","866"
"TT16881051","Закрыта","19.09.2021 16:51:35","Претензия","Технологическая заявка","Длительные проблемы с сетью","19.09.2022 16:51:35","нет","610","610","610","Technology TT","20.09.2021 3:01:38","610"
"TT16875241","Закрыта","18.09.2021 16:06:07","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","23.09.2021 16:06:07","нет","1053","1053","1053","OBO","20.09.2021 11:56:44","1053"
"TT16778768","Закрыта","06.09.2021 18:32:29","Претензия","Письменная претензия","Ответ на письменную претензию","06.10.2021 18:32:29","нет","21118","21118","21118","OBO","21.09.2021 10:30:03","21118"
"TT16881282","Закрыта","19.09.2021 17:32:51","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 17:32:51","нет","569","569","569","Technology TT","20.09.2021 3:01:38","569"
"TT16881905","Закрыта","19.09.2021 19:51:54","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 11:51:54","нет","430","430","430","Technology TT","20.09.2021 3:01:38","430"
"TT16879580","Закрыта","19.09.2021 13:13:39","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 13:13:39","нет","828","828","828","Technology TT","20.09.2021 3:01:38","828"
"TT16884635","Закрыта","20.09.2021 10:21:39","Администрирование","Администрирование B2C","Заявка на замену сим 4G","23.09.2021 10:21:39","нет","177","177","177","OBO","20.09.2021 13:18:14","177"
"TT16884652","Закрыта","20.09.2021 10:23:11","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:23:11","нет","82","82","82","OBO","20.09.2021 11:45:04","82"
"TT16885492","Закрыта","20.09.2021 11:33:05","Администрирование","Администрирование B2B","Бизнес окружение","20.09.2021 23:33:05","нет","24","24","24","OBO","20.09.2021 11:57:12","24"
"TT16883685","Закрыта","20.09.2021 8:37:44","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 20:37:44","нет","39","39","39","OBO","20.09.2021 13:48:42","39"
"TT16887179","Закрыта","20.09.2021 13:31:09","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 1:31:09","нет","31","31","31","OBO","20.09.2021 14:02:00","31"
"TT16853553","Закрыта","15.09.2021 17:10:37","Претензия","Контент","Абонент ничего не заказывал","18.09.2021 5:10:37","нет","4632","936","457","OBO","20.09.2021 10:39:09","1393"
"TT16853553","Закрыта","15.09.2021 17:10:37","Претензия","Контент","Абонент ничего не заказывал","18.09.2021 5:10:37","нет","4632","3239","3239","Координатор OBO","20.09.2021 3:02:49","3239"
"TT16870698","Закрыта","17.09.2021 21:43:40","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","20.09.2021 21:43:40","нет","3669","3614","3614","Интернет магазин МР ЧЗ","20.09.2021 9:57:48","3614"
"TT16870698","Закрыта","17.09.2021 21:43:40","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","20.09.2021 21:43:40","нет","3669","55","55","OBO","20.09.2021 10:52:46","55"
"TT16884637","Закрыта","20.09.2021 10:21:45","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:21:45","нет","60","60","60","OBO","20.09.2021 11:21:57","60"
"TT16877985","Закрыта","19.09.2021 9:19:50","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 1:19:50","нет","1062","1062","1062","Technology TT","20.09.2021 3:01:38","1062"
"TT16883911","Закрыта","20.09.2021 9:09:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 9:09:40","нет","219","219","219","OBO","20.09.2021 12:48:57","219"
"TT16881673","Закрыта","19.09.2021 19:00:36","Претензия","CAMEL/внутрисетевой роуминг","Не зарегистрироваться в гостевой сети","22.09.2021 19:00:36","нет","972","972","972","OBO","20.09.2021 11:12:42","972"
"TT16885183","Закрыта","20.09.2021 11:09:24","Администрирование","Администрирование B2B","Закон Кудрявцева. Управление статусной моделью","21.09.2021 11:09:24","нет","386","386","386","CKBO B2B","20.09.2021 17:35:01","386"
"TT16776650","Закрыта","06.09.2021 14:50:22","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","21.09.2021 14:50:22","нет","19853","9962","5683","OBO","20.09.2021 9:43:56","15645"
"TT16776650","Закрыта","06.09.2021 14:50:22","Администрирование","Администрирование B2C","Запрос на возврат денежных средств. Мошенничество","21.09.2021 14:50:22","нет","19853","4208","4208","ФЗ-115","13.09.2021 11:41:29","4208"
"TT16885503","Закрыта","20.09.2021 11:33:49","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 23:33:49","нет","32","32","32","OBO","20.09.2021 18:17:04","32"
"TT16878165","Закрыта","19.09.2021 9:51:17","Претензия","Контент","Абонент ничего не заказывал","21.09.2021 21:51:17","нет","69","69","69","OBO","20.09.2021 9:33:46","69"
"TT16856133","Закрыта","16.09.2021 7:22:38","Претензия","Телефония","Не поступают входящие вызовы","19.09.2021 7:22:38","нет","5966","65","65","OBO","20.09.2021 10:48:15","65"
"TT16856133","Закрыта","16.09.2021 7:22:38","Претензия","Телефония","Не поступают входящие вызовы","19.09.2021 7:22:38","нет","5966","5901","5901","Tech VRN","20.09.2021 9:43:08","5901"
"TT16889670","Закрыта","20.09.2021 18:01:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 18:01:37","нет","97","97","97","OBO","20.09.2021 19:38:34","97"
"TT16889604","Закрыта","20.09.2021 17:51:24","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 17:51:24","нет","159","159","159","OBO","20.09.2021 20:30:15","159"
"TT16876211","Закрыта","18.09.2021 19:19:43","Претензия","Личный кабинет","Проблема в работе ЛК","22.09.2021 19:19:43","нет","2690","2498","2498","WEB Support","20.09.2021 12:59:39","2498"
"TT16876211","Закрыта","18.09.2021 19:19:43","Претензия","Личный кабинет","Проблема в работе ЛК","22.09.2021 19:19:43","нет","2690","134","2","OBO","20.09.2021 16:09:22","159"
"TT16876211","Закрыта","18.09.2021 19:19:43","Претензия","Личный кабинет","Проблема в работе ЛК","22.09.2021 19:19:43","нет","2690","33","33","ESB Support","20.09.2021 13:55:24","33"
"TT16869907","Закрыта","17.09.2021 18:26:47","Претензия","Сеть","Поиск сети","20.09.2021 18:26:47","нет","3923","3907","3907","Tech NIN","20.09.2021 11:33:48","3907"
"TT16869907","Закрыта","17.09.2021 18:26:47","Претензия","Сеть","Поиск сети","20.09.2021 18:26:47","нет","3923","16","16","OBO","20.09.2021 11:49:44","16"
"TT16884408","Закрыта","20.09.2021 10:03:34","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:03:34","нет","84","84","84","OBO","20.09.2021 11:27:18","84"
"TT16881863","Закрыта","19.09.2021 19:44:23","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 11:44:23","нет","437","437","437","Technology TT","20.09.2021 3:01:38","437"
"TT16889657","Закрыта","20.09.2021 18:00:34","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 18:00:34","нет","160","160","160","OBO","20.09.2021 20:40:18","160"
"TT16884915","Закрыта","20.09.2021 10:48:09","Претензия","MNP","После переноса в Tele2 не работают услуги","23.09.2021 10:48:09","нет","125","125","125","OBO","20.09.2021 12:53:11","125"
